datetime,timelinux,s2
2023-04-28 01:04:22,1.682643862,108.0
2023-04-28 01:34:21,1.682645661,108.0
2023-04-28 02:04:20,1.68264746,108.0
2023-04-28 02:34:19,1.682649259,107.0
2023-04-28 03:04:23,1.682651063,107.0
2023-04-28 03:34:22,1.682652862,106.0
2023-04-28 04:04:22,1.682654662,108.0
2023-04-28 04:34:22,1.682656462,107.0
2023-04-28 05:04:22,1.682658262,105.0
2023-04-28 05:34:21,1.682660061,103.0
2023-04-28 06:04:21,1.682661861,104.0
2023-04-28 06:34:20,1.68266366,109.0
2023-04-28 07:04:19,1.682665459,108.0
2023-04-28 07:34:18,1.682667258,108.0
2023-04-28 08:04:22,1.682669062,107.0
2023-04-28 08:34:22,1.682670862,105.0
2023-04-28 09:04:23,1.682672663,109.0
2023-04-28 09:34:25,1.682674465,106.0
2023-04-28 10:04:24,1.682676264,105.0
2023-04-28 10:34:24,1.682678064,107.0
2023-04-28 11:04:25,1.682679865,102.0
2023-04-28 11:34:27,1.682681667,107.0
2023-04-28 12:04:30,1.68268347,106.0
2023-04-28 12:34:29,1.682685269,105.0
2023-04-28 13:04:28,1.682687068,102.0
2023-04-28 13:34:28,1.682688868,105.0
2023-04-28 14:04:28,1.682690668,105.0
2023-04-28 14:34:29,1.682692469,105.0
2023-04-28 15:04:30,1.68269427,104.0
2023-04-28 15:34:31,1.682696071,104.0
2023-04-28 16:04:32,1.682697872,105.0
2023-04-28 16:34:28,1.682699668,107.0
2023-04-28 17:04:28,1.682701468,103.0
2023-04-28 17:34:28,1.682703268,106.0
2023-04-28 18:04:28,1.682705068,107.0
2023-04-28 18:34:25,1.682706865,105.0
2023-04-28 19:04:25,1.682708665,108.0
2023-04-28 19:34:24,1.682710464,103.0
2023-04-28 20:04:22,1.682712262,104.0
2023-04-28 20:34:24,1.682714064,106.0
2023-04-28 21:04:21,1.682715861,107.0
2023-04-28 21:34:24,1.682717664,107.0
2023-04-28 22:04:22,1.682719462,106.0
2023-04-28 22:34:24,1.682721264,108.0
2023-04-28 23:04:22,1.682723062,108.0
2023-04-28 23:34:24,1.682724864,108.0
2023-04-29 00:04:22,1.682726662,108.0
2023-04-29 00:34:24,1.682728464,108.0
2023-04-29 01:04:21,1.682730261,108.0
2023-04-29 01:34:23,1.682732063,107.0
2023-04-29 02:04:25,1.682733865,108.0
2023-04-29 02:34:22,1.682735662,107.0
2023-04-29 03:04:23,1.682737463,107.0
2023-04-29 03:34:20,1.68273926,106.0
2023-04-29 04:04:22,1.682741062,107.0
2023-04-29 04:34:23,1.682742863,108.0
2023-04-29 05:04:24,1.682744664,108.0
2023-04-29 05:34:20,1.68274646,107.0
2023-04-29 06:04:21,1.682748261,105.0
2023-04-29 06:34:22,1.682750062,103.0
2023-04-29 07:04:22,1.682751862,105.0
2023-04-29 07:34:23,1.682753663,109.0
2023-04-29 08:04:23,1.682755463,107.0
2023-04-29 08:34:20,1.68275726,106.0
2023-04-29 09:04:23,1.682759063,107.0
2023-04-29 09:34:26,1.682760866,105.0
2023-04-29 10:04:26,1.682762666,104.0
2023-04-29 10:34:27,1.682764467,106.0
2023-04-29 11:04:29,1.682766269,106.0
2023-04-29 11:34:27,1.682768067,106.0
2023-04-29 12:04:31,1.682769871,106.0
2023-04-29 12:34:31,1.682771671,106.0
2023-04-29 13:04:31,1.682773471,104.0
2023-04-29 13:34:28,1.682775268,104.0
2023-04-29 14:04:30,1.68277707,106.0
2023-04-29 14:34:32,1.682778872,100.0
2023-04-29 15:04:29,1.682780669,103.0
2023-04-29 15:34:32,1.682782472,102.0
2023-04-29 16:04:30,1.68278427,103.0
2023-04-29 16:34:32,1.682786072,104.0
2023-04-29 17:04:30,1.68278787,102.0
2023-04-29 17:34:31,1.682789671,106.0
2023-04-29 18:04:27,1.682791467,106.0
2023-04-29 18:34:27,1.682793267,105.0
2023-04-29 19:04:29,1.682795069,105.0
2023-04-29 19:34:26,1.682796866,107.0
2023-04-29 20:04:27,1.682798667,106.0
2023-04-29 20:34:23,1.682800463,106.0
2023-04-29 21:04:24,1.682802264,106.0
2023-04-29 21:34:25,1.682804065,107.0
2023-04-29 22:04:26,1.682805866,106.0
2023-04-29 22:34:27,1.682807667,106.0
2023-04-29 23:04:28,1.682809468,104.0
2023-04-29 23:34:25,1.682811265,108.0
2023-04-30 00:04:26,1.682813066,105.0
2023-04-30 00:34:28,1.682814868,107.0
2023-04-30 01:04:24,1.682816664,106.0
2023-04-30 01:34:26,1.682818466,107.0
2023-04-30 02:04:27,1.682820267,106.0
2023-04-30 02:34:24,1.682822064,105.0
2023-04-30 03:04:26,1.682823866,107.0
2023-04-30 03:34:28,1.682825668,106.0
2023-04-30 04:04:25,1.682827465,106.0
2023-04-30 04:34:26,1.682829266,108.0
2023-04-30 05:04:28,1.682831068,107.0
2023-04-30 05:34:24,1.682832864,106.0
2023-04-30 06:04:25,1.682834665,107.0
2023-04-30 06:34:27,1.682836467,104.0
2023-04-30 07:04:28,1.682838268,102.0
2023-04-30 07:34:24,1.682840064,108.0
2023-04-30 08:04:24,1.682841864,103.0
2023-04-30 08:34:25,1.682843665,100.0
2023-04-30 09:04:27,1.682845467,91.0
2023-04-30 09:34:30,1.68284727,105.0
2023-04-30 10:04:29,1.682849069,103.0
2023-04-30 10:34:29,1.682850869,102.0
2023-04-30 11:04:30,1.68285267,106.0
2023-04-30 11:34:33,1.682854473,103.0
2023-04-30 12:04:31,1.682856271,102.0
2023-04-30 12:34:31,1.682858071,103.0
2023-04-30 13:04:36,1.682859876,101.0
2023-04-30 13:34:31,1.682861671,105.0
2023-04-30 14:04:36,1.682863476,105.0
2023-04-30 14:34:31,1.682865271,104.0
2023-04-30 15:04:31,1.682867071,101.0
2023-04-30 15:34:31,1.682868871,102.0
2023-04-30 16:04:36,1.682870676,100.0
2023-04-30 16:34:29,1.682872469,106.0
2023-04-30 17:04:26,1.682874266,104.0
2023-04-30 17:34:26,1.682876066,104.0
2023-04-30 18:04:24,1.682877864,104.0
2023-04-30 18:34:22,1.682879662,107.0
2023-04-30 19:04:24,1.682881464,108.0
2023-04-30 19:34:21,1.682883261,107.0
2023-04-30 20:04:22,1.682885062,109.0
2023-04-30 20:34:24,1.682886864,106.0
2023-04-30 21:04:20,1.68288866,107.0
2023-04-30 21:34:21,1.682890461,109.0
2023-04-30 22:04:22,1.682892262,105.0
2023-04-30 22:34:24,1.682894064,108.0
2023-04-30 23:04:20,1.68289586,108.0
2023-04-30 23:34:21,1.682897661,108.0
2023-05-01 00:04:22,1.682899462,107.0
2023-05-01 00:34:23,1.682901263,108.0
2023-05-01 01:04:23,1.682903063,109.0
2023-05-01 01:34:19,1.682904859,108.0
2023-05-01 02:04:24,1.682906664,107.0
2023-05-01 02:34:20,1.68290846,105.0
2023-05-01 03:04:20,1.68291026,108.0
2023-05-01 03:34:20,1.68291206,106.0
2023-05-01 04:04:20,1.68291386,108.0
2023-05-01 04:34:19,1.682915659,106.0
2023-05-01 05:04:19,1.682917459,105.0
2023-05-01 05:34:23,1.682919263,108.0
2023-05-01 06:04:18,1.682921058,107.0
2023-05-01 06:34:22,1.682922862,108.0
2023-05-01 07:04:22,1.682924662,107.0
2023-05-01 07:34:21,1.682926461,103.0
2023-05-01 08:04:20,1.68292826,113.0
2023-05-01 08:34:20,1.68293006,108.0
2023-05-01 09:04:19,1.682931859,105.0
2023-05-01 09:34:19,1.682933659,103.0
2023-05-01 10:04:23,1.682935463,107.0
2023-05-01 10:34:24,1.682937264,106.0
2023-05-01 11:04:21,1.682939061,105.0
2023-05-01 11:34:23,1.682940863,106.0
2023-05-01 12:04:26,1.682942666,105.0
2023-05-01 12:34:25,1.682944465,104.0
2023-05-01 13:04:25,1.682946265,102.0
2023-05-01 13:34:24,1.682948064,105.0
2023-05-01 14:04:24,1.682949864,104.0
2023-05-01 14:34:24,1.682951664,103.0
2023-05-01 15:04:25,1.682953465,107.0
2023-05-01 15:34:24,1.682955264,107.0
2023-05-01 16:04:24,1.682957064,105.0
2023-05-01 16:34:22,1.682958862,102.0
2023-05-01 17:04:25,1.682960665,102.0
2023-05-01 17:34:22,1.682962462,95.0
2023-05-01 18:04:24,1.682964264,107.0
2023-05-01 18:34:21,1.682966061,114.0
2023-05-01 19:04:22,1.682967862,101.0
2023-05-01 19:34:23,1.682969663,108.0
2023-05-01 20:04:24,1.682971464,106.0
2023-05-01 20:34:20,1.68297326,108.0
2023-05-01 21:04:20,1.68297506,105.0
2023-05-01 21:34:20,1.68297686,107.0
2023-05-01 22:04:20,1.68297866,108.0
2023-05-01 22:34:20,1.68298046,109.0
2023-05-01 23:04:20,1.68298226,108.0
2023-05-01 23:34:20,1.68298406,109.0
2023-05-02 00:04:20,1.68298586,106.0
2023-05-02 00:34:19,1.682987659,107.0
2023-05-02 01:04:19,1.682989459,109.0
2023-05-02 01:34:22,1.682991262,108.0
2023-05-02 02:04:21,1.682993061,105.0
2023-05-02 02:34:19,1.682994859,110.0
2023-05-02 03:04:22,1.682996662,110.0
2023-05-02 03:34:20,1.68299846,110.0
2023-05-02 04:04:19,1.683000259,109.0
2023-05-02 04:34:22,1.683002062,108.0
2023-05-02 05:04:20,1.68300386,108.0
2023-05-02 05:34:18,1.683005658,105.0
2023-05-02 06:04:21,1.683007461,110.0
2023-05-02 06:34:20,1.68300926,108.0
2023-05-02 07:04:18,1.683011058,104.0
2023-05-02 07:34:20,1.68301286,108.0
2023-05-02 08:04:18,1.683014658,109.0
2023-05-02 08:34:20,1.68301646,108.0
2023-05-02 09:04:18,1.683018258,98.0
2023-05-02 09:34:21,1.683020061,96.0
2023-05-02 10:04:20,1.68302186,97.0
2023-05-02 10:34:19,1.683023659,95.0
2023-05-02 11:04:20,1.68302546,108.0
2023-05-02 11:34:22,1.683027262,108.0
2023-05-02 12:04:23,1.683029063,107.0
2023-05-02 12:34:20,1.68303086,97.0
